image_name,Label_Sentiment
KAM (48).png,positive
MAMN (1761).jpg,neutral
osage (227).jpg,negative
violance (20).jpg,negative
MAMN (983).jpg,neutral
KAM(1126).jpg,positive
KAM(601).jpg,positive
MAMN (1022).jpg,neutral
apple (36).jpg,negative
MAMN (929).jpg,neutral
meme32.jpg,negative
avocados (19).jpg,negative
MAMN (2036).jpg,neutral
MAMN (1308).jpg,neutral
osage (379).jpg,negative
KAM(685).jpg,positive
MAMN (1873).jpg,neutral
MAMN (414).jpg,neutral
MAMN (1960).jpg,neutral
dirty (125).jpg,negative
KAM(27).jpg,positive
yellow (357).jpg,negative
MAMN (34).png,neutral
apple (179).jpg,positive
KAM(547).jpg,positive
grape (205).jpg,negative
yellow (49).jpg,negative
MAMN (1328).jpg,neutral
MAMN (1344).jpg,neutral
avocados (61).jpg,negative
grape (235).jpg,negative
KAM (337).jpg,positive
MAMN (1394).jpg,neutral
MAMN (2072).jpg,neutral
grape (305).jpg,negative
KAM(340).jpg,positive
KAM(1343).jpg,positive
kiwi (247).jpg,negative
kiwi (61).jpg,negative
KAM (60).jpg,positive
grape (37).jpg,negative
MAMN (768).jpg,neutral
MAMN (1155).jpg,neutral
KAM (529).jpg,negative
cherry (2).jpg,negative
MAMN (562).jpg,neutral
KAM (712).jpg,positive
kiwi (250).jpg,negative
KAM(569).jpg,positive
papaya (116).jpg,negative
apple (107).jpg,negative
yellow (409).jpg,negative
MAMN (671).jpg,neutral
MAMN (672).jpg,neutral
grape (58).jpg,negative
KAM (126).png,positive
MAMN (1438).jpg,neutral
MAMN (1552).jpg,neutral
yellow (521).jpg,negative
KAM(553).jpg,positive
osage (322).jpg,negative
KAM(1351).jpg,positive
MAMN (380).jpg,neutral
MAMN (2001).jpg,neutral
papaya (130).jpg,negative
MAMN (348).jpg,neutral
KAM(462).jpg,positive
grape (343).jpg,negative
MAMN (425).jpg,neutral
apple (19).jpg,negative
kiwi (195).jpg,negative
violance (35).jpg,negative
yellow (531).jpg,negative
violance (41).jpg,negative
avocados (573).jpg,negative
KAM(769).jpg,positive
MAMN (906).jpg,neutral
KAM(1146).jpg,positive
KAM(342).jpg,negative
apple (52).jpg,negative
MAMN (799).jpg,neutral
MAMN (1009).jpg,neutral
KAM(726).jpg,positive
MAMN (1811).jpg,neutral
KAM(103).jpg,positive
MAMN (1211).jpg,neutral
MAMN (594).jpg,neutral
KAM (537).jpg,positive
dirty (34).jpg,negative
KAM(1123).jpg,positive
avocados (465).jpg,negative
KAM(183).jpg,positive
kiwi (120).jpg,negative
avocados (435).jpg,negative
KAM (72).png,positive
KAM(70).png,positive
KAM (146).jpg,positive
meme56.jpg,negative
KAM(417).jpg,positive
osage (51).jpg,negative
avocados (789).jpg,negative
KAM(376).jpg,negative
MAMN (497).jpg,neutral
KAM(45).jpg,positive
grape (17).jpg,negative
peach (176).jpg,negative
MAMN (317).jpg,neutral
MAMN (1791).jpg,neutral
meme89.jpg,negative
KAM(937).jpg,positive
kiwi (303).jpg,negative
grape (347).jpg,negative
KAM (447).jpg,positive
KAM(63).png,negative
yellow (396).jpg,negative
KAM(843).jpg,negative
KAM(631).jpg,positive
KAM(130).jpg,negative
papaya (77).jpg,negative
KAM(865).jpg,positive
avocados (102).jpg,negative
MAMN (668).jpg,neutral
KAM(854).jpg,positive
grape (13).jpg,positive
MAMN (1553).jpg,neutral
MAMN (2023).jpg,neutral
KAM (185).jpg,positive
KAM(1046).jpg,negative
KAM(915).jpg,positive
MAMN (1656).jpg,neutral
MAMN (472).jpg,neutral
grape (248).jpg,negative
dirty (128).jpg,negative
KAM (43).png,positive
MAMN (853).jpg,neutral
KAM(745).jpg,positive
avocados (638).jpg,negative
KAM(767).jpg,positive
MAMN (838).jpg,neutral
osage (114).jpg,negative
avocados (15).jpg,negative
KAM (127).png,negative
osage (184).jpg,negative
KAM(1269).jpg,negative
peach (175).jpg,negative
MAMN (961).jpg,neutral
KAM (629).jpg,positive
MAMN (1440).jpg,neutral
yellow (115).jpg,negative
MAMN (884).jpg,neutral
yellow (36).jpg,negative
KAM(145).jpg,negative
KAM (792).jpg,negative
KAM(438).jpg,positive
KAM(680).jpg,positive
MAMN (1754).jpg,neutral
MAMN (650).jpg,neutral
apple (185).jpg,negative
MAMN (62).png,neutral
MAMN (1994).jpg,neutral
yellow (176).jpg,negative
MAMN (633).jpg,neutral
apple (113).jpg,negative
KAM(404).jpg,negative
KAM(181).png,negative
MAMN (1204).jpg,neutral
osage (371).jpg,negative
papaya (86).jpg,negative
KAM(234).png,positive
KAM(913).jpg,negative
yellow (417).jpg,negative
KAM(773).jpg,positive
MAMN (1013).jpg,neutral
KAM(51).jpg,positive
grape (200).jpg,negative
yellow (171).jpg,negative
KAM (780).jpg,positive
KAM (613).jpg,positive
MAMN (1123).jpg,neutral
MAMN (932).jpg,neutral
MAMN (1080).jpg,neutral
KAM (454).jpg,positive
avocados (460).jpg,negative
KAM(60).png,positive
osage (14).jpg,negative
avocados (496).jpg,negative
dirty (6).jpg,negative
yellow (148).jpg,negative
MAMN (2020).jpg,neutral
osage (117).jpg,positive
apple (230).jpg,negative
apple (137).jpg,negative
avocados (310).jpg,negative
MAMN (947).jpg,neutral
yellow (280).jpg,negative
KAM(765).jpg,positive
dirty (121).jpg,negative
MAMN (843).jpg,neutral
apple (220).jpg,negative
MAMN (1455).jpg,neutral
peach (201).jpg,negative
KAM (625).jpg,positive
KAM(842).jpg,positive
cherry (15).jpg,negative
papaya (108).jpg,positive
apple (214).jpg,positive
apple (163).jpg,positive
peach (94).jpg,negative
KAM(703).jpg,positive
apple (103).jpg,positive
KAM(789).jpg,positive
MAMN (1292).jpg,neutral
violance (80).jpg,positive
yellow (474).jpg,negative
papaya (137).jpg,positive
MAMN (59).png,neutral
MAMN (407).jpg,neutral
KAM(827).jpg,positive
MAMN (293).jpg,neutral
peach (109).jpg,negative
avocados (376).jpg,negative
KAM(747).jpg,positive
KAM (234).jpg,positive
KAM(161).jpg,positive
KAM(441).jpg,positive
peach (26).jpg,negative
MAMN (1299).jpg,neutral
KAM(201).png,positive
kiwi (108).jpg,negative
MAMN (1114).jpg,neutral
KAM(97).jpg,negative
MAMN (1196).jpg,neutral
meme87.jpg,negative
KAM (233).png,positive
KAM (395).jpg,negative
MAMN (952).jpg,neutral
KAM(755).jpg,positive
KAM(912).jpg,positive
KAM (158).png,negative
MAMN (1288).jpg,neutral
MAMN (813).jpg,neutral
KAM(379).jpg,positive
MAMN (433).jpg,neutral
osage (54).jpg,negative
KAM(741).jpg,positive
yellow (462).jpg,negative
yellow (473).jpg,negative
avocados (429).jpg,negative
dirty (24).jpg,negative
avocados (663).jpg,negative
KAM (717).jpg,positive
yellow (240).jpg,negative
KAM (478).jpg,negative
KAM (737).jpg,positive
yellow (119).jpg,negative
KAM (80).jpg,negative
KAM(872).jpg,positive
avocados (521).jpg,negative
KAM(1245).jpg,positive
KAM (380).jpg,positive
MAMN (1472).jpg,neutral
MAMN (66).png,neutral
yellow (275).jpg,negative
osage (167).jpg,negative
dirty (36).jpg,negative
papaya (69).jpg,positive
MAMN (1977).jpg,neutral
KAM (228).jpg,positive
MAMN (1614).jpg,neutral
grape (325).jpg,positive
KAM (303).jpg,negative
kiwi (146).jpg,negative
MAMN (403).jpg,neutral
KAM(416).jpg,positive
osage (262).jpg,negative
osage (86).jpg,negative
avocados (25).jpg,negative
KAM(743).jpg,positive
KAM(179).png,positive
MAMN (1161).jpg,neutral
KAM (187).jpg,positive
kiwi (41).jpg,negative
KAM(168).jpg,positive
MAMN (1712).jpg,neutral
MAMN (1227).jpg,neutral
MAMN (1272).jpg,neutral
KAM(477).jpg,positive
MAMN (304).jpg,neutral
avocados (714).jpg,negative
osage (248).jpg,negative
MAMN (1239).jpg,neutral
avocados (786).jpg,neutral
MAMN (1209).jpg,neutral
meme57.jpg,negative
KAM (27).png,negative
kiwi (259).jpg,neutral
KAM(917).jpg,positive
KAM(68).png,positive
KAM(251).jpg,negative
osage (194).jpg,negative
MAMN (2014).jpg,neutral
avocados (3).jpg,negative
KAM(786).jpg,positive
KAM (663).jpg,positive
MAMN (1756).jpg,neutral
KAM(363).jpg,positive
KAM(1239).jpg,positive
KAM(127).png,negative
KAM(489).jpg,positive
apple (211).jpg,positive
grape (60).jpg,positive
apple (135).jpg,positive
yellow (338).jpg,negative
cherry (27).jpg,negative
MAMN (1260).jpg,neutral
MAMN (1808).jpg,neutral
KAM (20).jpg,positive
osage (122).jpg,negative
KAM (44).png,positive
MAMN (1361).jpg,neutral
yellow (75).jpg,negative
MAMN (1064).jpg,neutral
KAM (287).jpg,positive
MAMN (1877).jpg,neutral
MAMN (762).jpg,neutral
MAMN (2110).jpg,neutral
grape (329).jpg,negative
kiwi (210).jpg,neutral
MAMN (361).jpg,neutral
KAM(1128).jpg,negative
MAMN (1806).jpg,neutral
MAMN (1739).jpg,neutral
papaya (140).jpg,negative
KAM(1136).jpg,positive
KAM(1103).jpg,positive
KAM(24).png,positive
MAMN (1015).jpg,neutral
MAMN (1104).jpg,neutral
MAMN (849).jpg,neutral
MAMN (749).jpg,neutral
dirty (88).jpg,negative
yellow (507).jpg,negative
avocados (666).jpg,negative
KAM(634).jpg,positive
KAM(807).jpg,negative
grape (25).jpg,positive
KAM(614).jpg,positive
KAM(1076).jpg,positive
MAMN (2050).jpg,neutral
avocados (720).jpg,negative
MAMN (390).jpg,neutral
osage (216).jpg,negative
MAMN (1326).jpg,neutral
MAMN (977).jpg,neutral
grape (244).jpg,neutral
KAM(116).png,negative
avocados (170).jpg,negative
KAM (206).png,positive
osage (115).jpg,negative
cherry (58).jpg,negative
KAM(78).png,positive
MAMN (1581).jpg,neutral
MAMN (1942).jpg,neutral
dirty (82).jpg,negative
MAMN (757).jpg,neutral
avocados (235).jpg,negative
KAM(644).jpg,negative
osage (211).jpg,neutral
peach (124).jpg,positive
grape (138).jpg,negative
osage (331).jpg,negative
meme84.jpg,negative
KAM (726).jpg,positive
MAMN (1858).jpg,neutral
KAM(63).jpg,positive
MAMN (984).jpg,neutral
avocados (152).jpg,negative
KAM(181).jpg,negative
KAM(217).png,negative
KAM(1230).jpg,positive
avocados (696).jpg,negative
avocados (450).jpg,neutral
KAM(1232).jpg,positive
MAMN (969).jpg,neutral
KAM (355).jpg,positive
avocados (491).jpg,negative
avocados (744).jpg,negative
MAMN (1346).jpg,neutral
kiwi (241).jpg,neutral
KAM(582).jpg,positive
KAM(1088).jpg,positive
KAM(756).jpg,positive
MAMN (463).jpg,neutral
kiwi (43).jpg,negative
MAMN (51).png,neutral
KAM(473).jpg,positive
KAM(319).jpg,positive
MAMN (586).jpg,neutral
KAM (742).jpg,positive
KAM(505).jpg,positive
KAM(120).png,positive
avocados (339).jpg,negative
MAMN (1088).jpg,neutral
MAMN (2035).jpg,neutral
MAMN (1641).jpg,neutral
MAMN (1518).jpg,neutral
yellow (167).jpg,negative
papaya (123).jpg,positive
KAM (105).jpg,positive
MAMN (1175).jpg,neutral
grape (303).jpg,negative
KAM(633).jpg,positive
cherry (5).jpg,positive
MAMN (1788).jpg,neutral
kiwi (341).jpg,negative
kiwi (343).jpg,negative
MAMN (1126).jpg,neutral
MAMN (915).jpg,neutral
peach (83).jpg,negative
kiwi (87).jpg,positive
KAM(69).jpg,negative
avocados (394).jpg,negative
KAM (647).jpg,positive
papaya (96).jpg,negative
KAM(466).jpg,positive
osage (377).jpg,negative
MAMN (1611).jpg,neutral
MAMN (1635).jpg,neutral
MAMN (1970).jpg,neutral
KAM(659).jpg,positive
KAM (573).jpg,positive
kiwi (98).jpg,negative
KAM(1025).jpg,negative
osage (296).jpg,negative
MAMN (1575).jpg,neutral
MAMN (1600).jpg,neutral
KAM(1311).jpg,positive
grape (98).jpg,positive
MAMN (32).png,neutral
MAMN (1163).jpg,neutral
KAM(32).png,positive
KAM(1121).jpg,positive
KAM (188).jpg,positive
grape (230).jpg,positive
osage (108).jpg,negative
MAMN (1447).jpg,neutral
MAMN (679).jpg,neutral
MAMN (920).jpg,neutral
apple (45).jpg,negative
MAMN (1036).jpg,neutral
MAMN (1512).jpg,neutral
KAM (187).png,negative
KAM(508).jpg,positive
apple (10).jpg,negative
KAM(297).jpg,positive
MAMN (1210).jpg,neutral
kiwi (261).jpg,negative
KAM(54).jpg,positive
MAMN (2085).jpg,neutral
MAMN (1624).jpg,neutral
MAMN (1511).jpg,neutral
KAM(1222).jpg,positive
osage (196).jpg,negative
KAM(165).jpg,negative
MAMN (1508).jpg,neutral
MAMN (1616).jpg,neutral
yellow (430).jpg,negative
MAMN (527).jpg,neutral
kiwi (221).jpg,negative
kiwi (70).jpg,negative
KAM (59).png,positive
apple (190).jpg,negative
peach (85).jpg,negative
KAM(713).jpg,negative
MAMN (1744).jpg,neutral
KAM(345).jpg,negative
KAM (621).jpg,positive
avocados (190).jpg,negative
yellow (388).jpg,neutral
KAM(450).jpg,positive
KAM(509).jpg,positive
MAMN (323).jpg,neutral
violance (64).jpg,positive
MAMN (1644).jpg,neutral
apple (133).jpg,negative
MAMN (564).jpg,neutral
dirty (12).jpg,negative
yellow (308).jpg,negative
KAM (224).png,positive
yellow (219).jpg,negative
MAMN (1351).jpg,neutral
KAM (207).jpg,positive
KAM(45).png,negative
KAM(162).jpg,positive
KAM (72).jpg,positive
osage (342).jpg,negative
osage (240).jpg,negative
MAMN (845).jpg,neutral
KAM(364).jpg,negative
MAMN (1463).jpg,neutral
MAMN (1050).jpg,neutral
KAM (222).jpg,positive
grape (294).jpg,negative
KAM (489).jpg,positive
osage (356).jpg,negative
avocados (323).jpg,neutral
yellow (527).jpg,negative
KAM(1308).jpg,positive
osage (298).jpg,negative
KAM(972).jpg,negative
MAMN (1332).jpg,neutral
avocados (531).jpg,negative
apple (3).jpg,positive
KAM(481).jpg,positive
yellow (413).jpg,negative
MAMN (1110).jpg,neutral
MAMN (546).jpg,neutral
KAM (482).jpg,negative
MAMN (1223).jpg,neutral
avocados (479).jpg,neutral
KAM(70).jpg,positive
KAM(939).jpg,positive
KAM (675).jpg,negative
KAM(500).jpg,positive
MAMN (588).jpg,neutral
avocados (797).jpg,negative
yellow (211).jpg,negative
KAM(1032).jpg,negative
KAM(169).jpg,positive
MAMN (1198).jpg,neutral
cherry (9).jpg,positive
MAMN (552).jpg,neutral
KAM (694).jpg,positive
MAMN (819).jpg,neutral
MAMN (496).jpg,neutral
KAM (106).jpg,positive
MAMN (1246).jpg,neutral
yellow (263).jpg,negative
KAM (623).jpg,positive
cherry (43).jpg,negative
KAM(514).jpg,positive
avocados (125).jpg,negative
KAM (268).jpg,positive
KAM(1140).jpg,positive
KAM (121).jpg,positive
MAMN (1343).jpg,neutral
MAMN (1990).jpg,neutral
kiwi (310).jpg,negative
KAM(608).jpg,positive
avocados (38).jpg,negative
MAMN (385).jpg,neutral
MAMN (1998).jpg,neutral
yellow (145).jpg,negative
KAM(468).jpg,positive
KAM(838).jpg,positive
MAMN (739).jpg,neutral
MAMN (770).jpg,neutral
MAMN (305).jpg,neutral
peach (47).jpg,negative
MAMN (2030).jpg,neutral
KAM(737).jpg,negative
KAM (470).jpg,positive
MAMN (1256).jpg,neutral
MAMN (516).jpg,neutral
kiwi (31).jpg,positive
MAMN (1952).jpg,neutral
yellow (197).jpg,negative
yellow (318).jpg,neutral
KAM (365).jpg,positive
MAMN (1121).jpg,neutral
KAM(571).jpg,positive
grape (267).jpg,negative
KAM (138).jpg,positive
kiwi (256).jpg,negative
peach (8).jpg,negative
avocados (390).jpg,negative
MAMN (1435).jpg,neutral
KAM (627).jpg,positive
MAMN (5).png,neutral
MAMN (1499).jpg,neutral
MAMN (878).jpg,neutral
osage (289).jpg,negative
yellow (365).jpg,negative
avocados (285).jpg,negative
grape (334).jpg,negative
osage (373).jpg,negative
kiwi (124).jpg,negative
KAM (628).jpg,positive
MAMN (854).jpg,neutral
MAMN (50).png,neutral
osage (378).jpg,negative
MAMN (693).jpg,neutral
avocados (581).jpg,negative
MAMN (972).jpg,neutral
KAM(588).jpg,negative
KAM(998).jpg,positive
violance (79).jpg,negative
KAM (69).png,negative
MAMN (1650).jpg,neutral
MAMN (1066).jpg,neutral
KAM(59).jpg,positive
KAM(892).jpg,positive
KAM(328).jpg,positive
KAMM(19).jpg,negative
KAM(1292).jpg,positive
kiwi (81).jpg,negative
MAMN (1366).jpg,neutral
MAMN (1594).jpg,neutral
kiwi (296).jpg,negative
MAMN (356).jpg,neutral
MAMN (1949).jpg,neutral
MAMN (1337).jpg,neutral
yellow (518).jpg,negative
avocados (716).jpg,negative
MAMN (377).jpg,neutral
MAMN (992).jpg,neutral
KAM (173).png,positive
MAMN (677).jpg,neutral
KAM(849).jpg,positive
KAM(194).jpg,positive
osage (107).jpg,positive
violance (77).jpg,negative
peach (104).jpg,positive
apple (160).jpg,negative
MAMN (1888).jpg,neutral
MAMN (1362).jpg,neutral
KAM(137).png,positive
MAMN (1792).jpg,neutral
KAM(695).jpg,positive
KAM(1187).jpg,positive
KAM (97).png,positive
avocados (242).jpg,positive
KAM (210).jpg,positive
MAMN (1669).jpg,neutral
avocados (398).jpg,negative
KAM(408).jpg,positive
yellow (520).jpg,negative
KAM (516).jpg,positive
MAMN (2039).jpg,neutral
MAMN (1702).jpg,neutral
KAM(1360).jpg,positive
KAM (302).jpg,positive
MAMN (830).jpg,neutral
KAM(9).jpg,positive
MAMN (1156).jpg,neutral
KAM (169).jpg,positive
KAM(399).jpg,positive
KAM(1383).jpg,positive
yellow (541).jpg,negative
grape (22).jpg,negative
avocados (239).jpg,positive
KAM (274).jpg,positive
MAMN (2027).jpg,neutral
peach (197).jpg,positive
KAM(1373).jpg,positive
MAMN (1479).jpg,neutral
KAM (223).png,positive
KAM(800).jpg,positive
KAM (459).jpg,positive
papaya (49).jpg,negative
osage (31).jpg,negative
MAMN (1372).jpg,neutral
avocados (34).jpg,negative
KAM(60).jpg,positive
KAM(1262).jpg,positive
avocados (269).jpg,negative
papaya (71).jpg,neutral
MAMN (710).jpg,neutral
MAMN (1956).jpg,neutral
MAMN (721).jpg,neutral
avocados (59).jpg,negative
KAM(338).jpg,positive
KAM (97).jpg,negative
MAMN (1082).jpg,neutral
KAM(177).jpg,positive
MAMN (748).jpg,neutral
avocados (200).jpg,positive
KAM (135).png,positive
papaya (50).jpg,negative
violance (13).jpg,negative
MAMN (1854).jpg,neutral
osage (160).jpg,negative
MAMN (1232).jpg,neutral
peach (144).jpg,negative
KAM(90).png,positive
avocados (517).jpg,negative
KAM (227).jpg,positive
avocados (736).jpg,negative
yellow (344).jpg,negative
MAMN (700).jpg,neutral
yellow (248).jpg,negative
MAMN (919).jpg,neutral
dirty (86).jpg,negative
KAM(225).png,positive
KAM (237).jpg,positive
grape (95).jpg,negative
MAMN (1893).jpg,neutral
KAM(542).jpg,positive
MAMN (832).jpg,neutral
MAMN (1355).jpg,neutral
KAM(1049).jpg,positive
KAM(692).jpg,positive
KAM (361).jpg,positive
MAMN (1471).jpg,neutral
MAMN (1089).jpg,neutral
avocados (643).jpg,negative
MAMN (503).jpg,neutral
peach (156).jpg,positive
papaya (42).jpg,negative
meme91.jpg,negative
MAMN (1922).jpg,neutral
KAM (475).jpg,positive
yellow (287).jpg,negative
MAMN (1869).jpg,neutral
osage (173).jpg,negative
peach (55).jpg,negative
MAMN (1303).jpg,neutral
KAM(1231).jpg,positive
avocados (354).jpg,neutral
KAM(578).jpg,positive
apple (189).jpg,negative
KAM (420).jpg,positive
MAMN (2053).jpg,neutral
kiwi (126).jpg,negative
MAMN (1981).jpg,neutral
MAMN (512).jpg,neutral
KAM(238).jpg,positive
avocados (551).jpg,negative
MAMN (895).jpg,neutral
avocados (468).jpg,negative
KAM(1368).jpg,positive
yellow (184).jpg,negative
grape (127).jpg,neutral
MAMN (560).jpg,neutral
KAM (307).jpg,positive
kiwi (56).jpg,positive
osage (45).jpg,negative
MAMN (921).jpg,neutral
KAM(111).jpg,negative
MAMN (15).png,neutral
yellow (103).jpg,negative
avocados (123).jpg,negative
avocados (644).jpg,negative
KAM(21).png,positive
MAMN (1509).jpg,neutral
apple (46).jpg,negative
KAM (23).jpg,neutral
osage (55).jpg,positive
MAMN (484).jpg,neutral
MAMN (2068).jpg,neutral
KAM (403).jpg,positive
avocados (71).jpg,negative
apple (138).jpg,positive
KAM(863).jpg,positive
MAMN (60).png,neutral
KAM(935).jpg,positive
KAM(772).jpg,positive
MAMN (730).jpg,neutral
MAMN (1971).jpg,neutral
apple (2).jpg,positive
KAMM(28).jpg,negative
MAMN (1148).jpg,neutral
violance (31).jpg,negative
KAM(360).jpg,positive
KAM (19).jpg,positive
MAMN (957).jpg,neutral
osage (346).jpg,negative
KAM(28).jpg,positive
yellow (514).jpg,negative
KAM (720).jpg,positive
grape (222).jpg,negative
KAM(624).jpg,positive
KAM (313).jpg,negative
MAMN (790).jpg,neutral
grape (87).jpg,neutral
MAMN (869).jpg,neutral
avocados (146).jpg,negative
osage (42).jpg,negative
KAM (145).jpg,negative
KAM(422).jpg,negative
MAMN (974).jpg,neutral
KAM (524).jpg,positive
KAM(17).png,positive
MAMN (1274).jpg,neutral
KAM(193).png,negative
KAM (40).jpg,positive
MAMN (1051).jpg,neutral
KAM(469).jpg,positive
kiwi (333).jpg,neutral
KAM(955).jpg,positive
peach (98).jpg,negative
KAM(1117).jpg,positive
MAMN (975).jpg,neutral
MAMN (1119).jpg,neutral
kiwi (238).jpg,negative
KAM(1204).jpg,positive
KAM(706).jpg,positive
MAMN (465).jpg,neutral
KAM(1317).jpg,positive
KAM (52).png,positive
KAM(784).jpg,positive
MAMN (1734).jpg,neutral
dirty (38).jpg,negative
avocados (549).jpg,negative
yellow (406).jpg,negative
KAM (76).png,positive
KAM (49).png,negative
avocados (147).jpg,negative
grape (175).jpg,neutral
KAM(823).jpg,positive
MAMN (616).jpg,neutral
MAMN (1474).jpg,neutral
MAMN (1587).jpg,neutral
MAMN (1667).jpg,neutral
apple (166).jpg,positive
MAMN (966).jpg,neutral
KAM(1034)(1).jpg,negative
peach (181).jpg,negative
KAM(711).jpg,positive
avocados (66).jpg,negative
MAMN (13).png,neutral
avocados (464).jpg,negative
KAM(1215).jpg,positive
MAMN (1966).jpg,neutral
yellow (337).jpg,negative
kiwi (7).jpg,negative
grape (51).jpg,negative
KAM(110).jpg,negative
MAMN (357).jpg,neutral
papaya (55).jpg,negative
KAM (474).jpg,positive
KAM (445).jpg,positive
apple (180).jpg,neutral
avocados (610).jpg,negative
KAM (65).png,positive
KAM (99).jpg,positive
KAM(200).jpg,positive
avocados (371).jpg,neutral
KAM(191).jpg,positive
yellow (359).jpg,positive
KAM (571).jpg,positive
KAM(1286).jpg,negative
yellow (63).jpg,negative
grape (269).jpg,negative
KAM(760).jpg,negative
KAM(883).jpg,positive
MAMN (35).png,neutral
kiwi (229).jpg,negative
apple (102).jpg,positive
KAM (783).jpg,positive
KAM (9).jpg,positive
KAM(590).jpg,negative
papaya (105).jpg,negative
KAM(742).jpg,positive
KAM(278).jpg,negative
kiwi (320).jpg,negative
grape (327).jpg,neutral
KAM(851).jpg,positive
KAM(899).jpg,positive
KAM(1058).jpg,negative
avocados (99).jpg,negative
avocados (302).jpg,negative
avocados (161).jpg,negative
avocados (447).jpg,negative
avocados (636).jpg,neutral
MAMN (592).jpg,neutral
KAM(1295).jpg,negative
MAMN (1724).jpg,neutral
KAM (184).png,positive
KAM (614).jpg,positive
MAMN (1884).jpg,neutral
KAM(949).jpg,positive
papaya (139).jpg,positive
KAM (259).jpg,positive
MAMN (1158).jpg,neutral
KAM(856).jpg,positive
yellow (470).jpg,negative
MAMN (1826).jpg,neutral
avocados (5).jpg,negative
osage (43).jpg,negative
avocados (538).jpg,negative
KAM(828).jpg,positive
apple (134).jpg,negative
KAM(61).png,positive
osage (411).jpg,negative
violance (57).jpg,negative
avocados (476).jpg,negative
KAM(285).jpg,negative
avocados (314).jpg,neutral
papaya (58).jpg,neutral
MAMN (1470).jpg,neutral
KAM (551).jpg,positive
KAM(247).jpg,positive
violance (67).jpg,negative
KAM (275).jpg,positive
avocados (441).jpg,negative
MAMN (1137).jpg,neutral
MAMN (1686).jpg,neutral
yellow (274).jpg,negative
KAM (763).jpg,positive
yellow (334).jpg,negative
avocados (724).jpg,negative
KAM(1335).jpg,positive
yellow (6).jpg,negative
MAMN (732).jpg,neutral
KAM(1080).jpg,positive
KAM(1334).jpg,positive
MAMN (860).jpg,neutral
KAM(349).jpg,positive
avocados (283).jpg,negative
avocados (598).jpg,negative
yellow (44).jpg,negative
kiwi (292).jpg,negative
avocados (402).jpg,negative
avocados (137).jpg,negative
KAM(75).jpg,positive
avocados (112).jpg,negative
KAM (484).jpg,positive
yellow (538).jpg,negative
KAM(709).jpg,negative
grape (162).jpg,neutral
grape (193).jpg,negative
MAMN (913).jpg,neutral
KAM (414).jpg,negative
MAMN (1927).jpg,neutral
MAMN (968).jpg,neutral
grape (11).jpg,positive
MAMN (39).png,neutral
MAMN (525).jpg,neutral
KAM(831).jpg,positive
peach (41).jpg,positive
KAM(411).jpg,positive
avocados (597).jpg,negative
KAM (357).jpg,positive
MAMN (1536).jpg,neutral
KAM(572).jpg,positive
KAM(1291).jpg,positive
yellow (142).jpg,negative
MAMN (909).jpg,neutral
avocados (324).jpg,positive
KAM(1248).jpg,positive
avocados (792).jpg,negative
MAMN (1684).jpg,neutral
peach (4).jpg,negative
MAMN (439).jpg,neutral
KAM (283).jpg,positive
KAM (655).jpg,positive
kiwi (305).jpg,negative
peach (76).jpg,positive
peach (110).jpg,negative
osage (405).jpg,negative
avocados (347).jpg,negative
osage (145).jpg,negative
KAM(976).jpg,positive
MAMN (514).jpg,neutral
KAM (95).png,positive
KAM (449).jpg,positive
yellow (11).jpg,negative
KAM (79).jpg,positive
grape (199).jpg,positive
MAMN (866).jpg,neutral
KAM(418).jpg,negative
dirty (41).jpg,negative
yellow (448).jpg,negative
MAMN (1821).jpg,neutral
KAM(775).jpg,negative
KAM(1265).jpg,negative
KAM(604).jpg,positive
MAMN (1954).jpg,neutral
MAMN (1164).jpg,neutral
KAM (179).png,positive
MAMN (580).jpg,neutral
yellow (339).jpg,negative
MAMN (1526).jpg,neutral
dirty (49).jpg,negative
KAM(1225).jpg,positive
MAMN (636).jpg,neutral
KAM(1145).jpg,positive
meme111.jpeg,negative
avocados (591).jpg,negative
MAMN (796).jpg,neutral
KAM(996).jpg,negative
avocados (763).jpg,negative
KAM(58).png,positive
KAM(891).jpg,positive
avocados (659).jpg,negative
grape (278).jpg,negative
KAM(34).jpg,positive
avocados (710).jpg,negative
MAMN (839).jpg,neutral
avocados (188).jpg,negative
MAMN (719).jpg,neutral
kiwi (323).jpg,neutral
KAM(725).jpg,negative
KAM (548).jpg,negative
MAMN (1460).jpg,neutral
KAM(1347).jpg,positive
MAMN (1504).jpg,neutral
KAM(995).jpg,negative
KAM(1316).jpg,positive
cherry (39).jpg,positive
KAM (240).jpg,positive
KAM (289).jpg,positive
KAM (7).png,negative
MAMN (1537).jpg,neutral
dirty (21).jpg,negative
KAM (290).jpg,negative
MAMN (1891).jpg,neutral
KAM(1165).jpg,positive
avocados (282).jpg,negative
KAM(1169).jpg,positive
osage (20).jpg,negative
MAMN (45).png,neutral
avocados (359).jpg,negative
KAM (503).jpg,positive
osage (38).jpg,negative
kiwi (163).jpg,negative
kiwi (65).jpg,negative
MAMN (621).jpg,neutral
MAMN (1495).jpg,neutral
KAM(380).jpg,positive
grape (109).jpg,negative
KAM(14).jpg,positive
avocados (631).jpg,negative
KAM(59).png,positive
KAM (149).jpg,positive
meme13.jpg,negative
KAM(203).jpg,negative
KAM(1344).jpg,negative
MAMN (563).jpg,neutral
avocados (86).jpg,negative
peach (103).jpg,negative
